"REF_DATE","GEO","DGUID","Statistics","Characteristics","Income, consumption and savings","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Canada","2016A000011124","Value","Second income quintile","Education","Dollars","81","millions","6","v1143394042","1.1.3.18","1867","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Food, beverage and accommodation services","Dollars","81","millions","6","v1143394043","1.1.3.19","8683","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Insurance and financial services","Dollars","81","millions","6","v1143394044","1.1.3.20","10231","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Miscellaneous goods and services","Dollars","81","millions","6","v1143394045","1.1.3.21","7592","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Social transfers in kind (STiK)","Dollars","81","millions","6","v1143394047","1.1.3.29","57019","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1143394048","1.1.3.30","19349","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1143394049","1.1.3.31","27794","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1143394050","1.1.3.32","9876","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Household actual final consumption","Dollars","81","millions","6","v1143394051","1.1.3.33","201835","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Change in pension entitlements","Dollars","81","millions","6","v1143394052","1.1.3.22","588","","","","0"
"2010","Canada","2016A000011124","Value","Second income quintile","Household net saving","Dollars","81","millions","6","v1143394053","1.1.3.23","-27660","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Household disposable income","Dollars","81","millions","6","v1143395875","1.1.4.1","158821","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Compensation of employees","Dollars","81","millions","6","v1143395869","1.1.4.2","140568","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Net mixed income","Dollars","81","millions","6","v1143395870","1.1.4.3","23240","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Property income received","Dollars","81","millions","6","v1143395871","1.1.4.4","16782","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Less: property income paid","Dollars","81","millions","6","v1143395872","1.1.4.5","10151","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Current transfers received","Dollars","81","millions","6","v1143395873","1.1.4.6","48774","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Less: current transfers paid","Dollars","81","millions","6","v1143395874","1.1.4.7","60392","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Social transfers in kind (STiK)","Dollars","81","millions","6","v1143395876","1.1.4.24","54778","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1143395877","1.1.4.25","18402","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1143395878","1.1.4.26","26573","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1143395879","1.1.4.27","9803","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Adjusted household disposable income","Dollars","81","millions","6","v1143395880","1.1.4.28","213599","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Household final consumption expenditure (HFCE)","Dollars","81","millions","6","v1143395894","1.1.4.8","175591","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Food and non-alcoholic beverages","Dollars","81","millions","6","v1143395881","1.1.4.9","17220","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1143395882","1.1.4.10","7771","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Clothing and footwear","Dollars","81","millions","6","v1143395883","1.1.4.11","7119","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v1143395884","1.1.4.12","40668","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v1143395885","1.1.4.13","9779","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Health","Dollars","81","millions","6","v1143395886","1.1.4.14","7902","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Transport","Dollars","81","millions","6","v1143395887","1.1.4.15","26973","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Communications","Dollars","81","millions","6","v1143395888","1.1.4.16","4566","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Recreation and culture","Dollars","81","millions","6","v1143395889","1.1.4.17","15486","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Education","Dollars","81","millions","6","v1143395890","1.1.4.18","2254","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Food, beverage and accommodation services","Dollars","81","millions","6","v1143395891","1.1.4.19","12221","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Insurance and financial services","Dollars","81","millions","6","v1143395892","1.1.4.20","13876","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Miscellaneous goods and services","Dollars","81","millions","6","v1143395893","1.1.4.21","9756","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Social transfers in kind (STiK)","Dollars","81","millions","6","v1143395895","1.1.4.29","54778","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1143395896","1.1.4.30","18402","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1143395897","1.1.4.31","26573","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1143395898","1.1.4.32","9803","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Household actual final consumption","Dollars","81","millions","6","v1143395899","1.1.4.33","230369","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Change in pension entitlements","Dollars","81","millions","6","v1143395900","1.1.4.22","5194","","","","0"
"2010","Canada","2016A000011124","Value","Third income quintile","Household net saving","Dollars","81","millions","6","v1143395901","1.1.4.23","-11576","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Household disposable income","Dollars","81","millions","6","v1143397723","1.1.5.1","214499","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Compensation of employees","Dollars","81","millions","6","v1143397717","1.1.5.2","219689","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Net mixed income","Dollars","81","millions","6","v1143397718","1.1.5.3","31497","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Property income received","Dollars","81","millions","6","v1143397719","1.1.5.4","28518","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Less: property income paid","Dollars","81","millions","6","v1143397720","1.1.5.5","12986","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Current transfers received","Dollars","81","millions","6","v1143397721","1.1.5.6","45911","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Less: current transfers paid","Dollars","81","millions","6","v1143397722","1.1.5.7","98130","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Social transfers in kind (STiK)","Dollars","81","millions","6","v1143397724","1.1.5.24","53286","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Social transfers in kind (STiK): education","Dollars","81","millions","6","v1143397725","1.1.5.25","17728","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Social transfers in kind (STiK): health","Dollars","81","millions","6","v1143397726","1.1.5.26","25382","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Social transfers in kind (STiK): other","Dollars","81","millions","6","v1143397727","1.1.5.27","10176","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Adjusted household disposable income","Dollars","81","millions","6","v1143397728","1.1.5.28","267785","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Household final consumption expenditure (HFCE)","Dollars","81","millions","6","v1143397742","1.1.5.8","203258","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Food and non-alcoholic beverages","Dollars","81","millions","6","v1143397729","1.1.5.9","18632","","","","0"
"2010","Canada","2016A000011124","Value","Fourth income quintile","Alcoholic beverages and tobacco","Dollars","81","millions","6","v1143397730","1.1.5.10","8186","","","","0"
